"Unique identification number of the institution","Total number of undergraduates - financial aid cohort","Total number of full-time first-time degree/certificate seeking undergraduates - financial aid cohort","Full-time first-time degree/certificate seeking undergraduates as a percent of all undergraduates - financial aid cohort","Total number of undergraduates - fall cohort","Number of students in fall cohort","Students in fall cohort as a percentage of all undergraduates","Number of undergraduate students receiving federal, state, local, institutional or other sources of grant aid","Percent of undergraduate students receiving federal, state, local, institutional or other sources of grant aid","Total amount of federal, state, local, institutional or other sources of grant aid dollars received by undergraduate students","Average amount of federal, state, local, institutional or other sources of grant aid dollars received by undergraduate students","Number of undergraduate students receiving Pell grants","Percent of undergraduate students receiving Pell grants","Total amount of Pell grant aid received by undergraduate students","Average amount Pell grant aid received by undergraduate students","Number of undergraduate students receiving Federal student loans","Percent of undergraduate students receiving Federal student loans","Total amount of Federal student loan aid received by undergraduate students","Average amount of Federal student loan aid received by undergraduate students","Number of full-time first-time undergraduates receiving any financial aid","Percent of full-time first-time undergraduates receiving any financial aid","Number of full-time first-time undergraduates receiving federal, state, local or institutional grant aid","Percent of full-time first-time undergraduates receiving federal, state, local or institutional grant aid","Total amount of federal, state, local or institutional grant aid received by full-time first-time undergraduates","Average amount of federal, state, local or institutional grant aid received","Number of full-time first-time undergraduates receiving federal grant aid","Percent of full-time first-time undergraduates  receiving federal grant aid","Total amount of Federal grant aid received by full-time first-time undergraduates","Average amount of federal grant aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving Pell grants","Percent of full-time first-time undergraduates receiving Pell grants","Total amount of Pell grant aid received by full-time first-time undergraduates","Average amount of Pell grant aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving other federal grant aid","Percent of full-time first-time undergraduates receiving other federal grant aid","Total amount of other federal grant aid received by full-time first-time undergraduates","Average amount of other federal grant aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving state/local grant aid","Percent of full-time first-time undergraduates receiving state/local grant aid","Total amount of state/local grant aid received by full-time first-time undergraduates","Average amount of state/local grant aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving  institutional grant aid","Percent of full-time first-time undergraduates receiving institutional grant aid","Total amount of institutional grant aid received by full-time first-time undergraduates","Average amount of institutional grant aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving student loan aid","Percent of full-time first-time undergraduates receiving student loan aid","Total amount of student loan aid received by full-time first-time undergraduates","Average amount of student loan aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving federal student loans","Percent of full-time first-time undergraduates receiving federal student loans","Total amount of Federal student loan aid received by full-time first-time undergraduates","Average amount of federal student loan aid received by full-time first-time undergraduates","Number of full-time first-time undergraduates receiving other student loans","Percent of full-time first-time undergraduates receiving other loan aid","Total amount of other student loan aid received by full-time first-time undergraduates","Average amount of other student loan aid received by full-time first-time undergraduates","Total number, 2012-13","Number living on-campus, 2012-13","Number living off-campus with family, 2012-13","Number living off-campus not with family, 2012-13","Number living arrangement unknown, 2012-13","Total amount of grant and scholarship aid received, 2012-13","Average amount of grant and scholarship aid received, 2012-13","Total number, 2011-12","Number living on-campus, 2011-12","Number living off-campus with family, 2011-12","Number living off-campus not with family, 2011-12","Number living arrangement unknown, 2011-12","Total amount of grant and scholarship aid received, 2011-12","Average amount of grant and scholarship aid received, 2011-12","Total number, 2010-11","Number living on-campus, 2010-11","Number living off-campus with family, 2010-11","Number living off-campus not with family, 2010-11","Number living arrangement unknown, 2010-11","Total amount of grant and scholarship aid received, 2010-11","Average amount of grant and scholarship aid received, 2010-11","Total number in all income levels, 2012-13","Number living on-campus in all income levels, 2012-13","Number living off-campus with family in all income levels, 2012-13","Number living off-campus not with family in all income levels, 2012-13","Number living arrangement unknown in all income levels, 2012-13","Total amount of grant and scholarship aid all income levels, 2012-13","Average amount of grant and scholarship aid all income levels, 2012-13","Number in income level (0-30,000), 2012-13","Total amount of grant and scholarship aid in income level (0-30,000), 2012-13","Average amount of grant and scholarship aid in income level (0-30,000), 2012-13","Number in income level (30,001-48,000), 2012-13","Total amount of grant and scholarship aid in income level (30,001-48,000), 2012-13","Average amount of grant and scholarship aid in income level (30,001-48,000), 2012-13","Number in income level (48,001-75,000), 2012-13","Total amount of grant and scholarship aid in income level (48,001-75,000), 2012-13","Average amount of grant and scholarship aid in income level (48,001-75,000), 2012-13","Number in income level (75,001-110,000), 2012-13","Total amount of grant and scholarship aid in income level (75,001-110,000), 2012-13","Average amount of grant and scholarship aid in income level (75,001-110,000),2012-13","Number in income level (110,001 or more), 2012-13","Total amount of grant and scholarship aid in income level (110,001 or more), 2012-13","Average amount of grant and scholarship aid in income level (110,001 or more), 2012-13","Average net price-students receiving grant or scholarship aid, 2012-13","Average net price-students receiving grant or scholarship aid, 2011-12","Average net price-students receiving grant or scholarship aid, 2010-11","Average net price (income 0-30,000)-students receiving Title IV Federal financial aid, 2012-13","Average net price (income 30,001-48,000)-students receiving Title IV Federal financial aid, 2012-13","Average net price (income 48,001-75,000)-students receiving Title IV Federal financial aid, 2012-13","Average net price (income 75,001-110,000)-students receiving Title IV Federal financial aid,2012-13","Average net price (income over 110,000)-students receiving Title IV Federal financial aid, 2012-13","FY","Fall","Institution_Name","Survey Code","Survey Title","Number of full-time first-time undergraduates receiving any loans to students or grant aid  from federal state/local government or the institution","Percent of full-time first-time undergraduates receiving any loans to students or grant aid  from federal state/local government or the institution","Total number in all income levels, 2011-12","Number living on-campus in all income levels, 2011-12","Number living arrangement unknown in all income levels, 2011-12","Total amount of grant and scholarship aid all income levels, 2011-12","Average amount of grant and scholarship aid all income levels, 2011-12","Number in income level (0-30,000), 2011-12","Total amount of grant and scholarship aid in income level (0-30,000), 2011-12","Average amount of grant and scholarship aid in income level (0-30,000), 2011-12","Number in income level (30,001-48,000), 2011-12","Total amount of grant and scholarship aid in income level (30,001-48,000), 2011-12","Average amount of grant and scholarship aid in income level (30,001-48,000), 2011-12","Number in income level (48,001-75,000), 2011-12","Total amount of grant and scholarship aid in income level (48,001-75,000), 2011-12","Average amount of grant and scholarship aid in income level (48,001-75,000), 2011-12","Number in income level (75,001-110,000), 2011-12","Total amount of grant and scholarship aid in income level (75,001-110,000), 2011-12","Average amount of grant and scholarship aid in income level (75,001-110,000), 2011-12","Number in income level (110,001 or more), 2011-12","Total amount of grant and scholarship aid in income level (110,001 or more), 2011-12","Average amount of grant and scholarship aid in income level (110,001 or more), 2011-12","Average net price (income 0-30,000)-students receiving Title IV Federal financial aid, 2011-12","Average net price (income 30,001-48,000)-students receiving Title IV Federal financial aid, 2011-12","Average net price (income 48,001-75,000)-students receiving Title IV Federal financial aid, 2011-12","Average net price (income 75,001-110,000)-students receiving Title IV Federal financial aid, 2011-12","Average net price (income over 110,000)-students receiving Title IV Federal financial aid, 2011-12","Total number in all income levels, 2010-11","Number living on-campus in all income levels, 2010-11","Total amount of grant and scholarship aid in all income levels, 2010-11","Average amount of grant and scholarship aid in all income levels, 2010-11","Number in income level (0-30,000), 2010-11","Total amount of grant and scholarship aid in income level (0-30,000), 2010-11","Average amount of grant and scholarship aid in income level (0-30,000), 2010-11","Number in income level (30,001-48,000), 2010-11","Total amount of grant and scholarship aid in income level (30,001-48,000), 2010-11","Average amount of grant and scholarship aid in income level (30,001-48,000), 2010-11","Number in income level (48,001-75,000), 2010-11","Total amount of grant and scholarship aid in income level (48,001-75,000), 2010-11","Average amount of grant and scholarship aid in income level (48,001-75,000), 2010-11","Number in income level (75,001-110,000), 2010-11","Total amount of grant and scholarship aid in income level (75,001-110,000), 2010-11","Average amount of grant and scholarship aid in income level (75,001-110,000), 2010-11","Number in income level (110,001 or more), 2010-11","Total amount of grant and scholarship aid in income level (110,001 or more), 2010-11","Average amount of grant and scholarship aid in income level (110,001 or more), 2010-11","Average net price (income 0-30,000)-students receiving Title IV Federal financial aid, 2010-11","Average net price (income 30,001-48,000)-students receiving Title IV Federal financial aid, 2010-11","Average net price (income 48,001-75,000)-students receiving Title IV Federal financial aid, 2010-11","Average net price (income 75,001-110,000)-students receiving Title IV Federal financial aid, 2010-11","Average net price (income over 110,000)-students receiving Title IV Federal financial aid, 2010-11","Number receiving grant and scholarship aid in all income levels, 2012-13","Number receiving grant and scholarship aid in income level (0-30,000), 2012-13","Number receiving grant and scholarship aid in income level (30,001-48,000), 2012-13","Number receiving grant and scholarship aid in income level (48,001-75,000), 2012-13","Number receiving grant and scholarship aid in income level (75,001-110,000), 2012-13","Number receiving grant and scholarship aid in income level (110,001 or more), 2012-13","Number receiving grant and scholarship aid, 2011-12","Number receiving grant and scholarship aid in income level (0-30,000), 2011-12","Number receiving grant and scholarship aid in income level (30,001-48,000), 2011-12","Number receiving grant and scholarship aid in income level (48,001-75,000), 2011-12","Number receiving grant and scholarship aid in income level (75,001-110,000), 2011-12","Number receiving grant and scholarship aid in income level (110,001 or more), 2011-12","Number receiving grant and scholarship aid, 2010-11","Number receiving grant and scholarship aid in income level (0-30,000), 2010-11","Number receiving grant and scholarship aid in income level (30,001-48,000), 2010-11","Number receiving grant and scholarship aid in income level (48,001-75,000), 2010-11","Number receiving grant and scholarship aid in income level (75,001-110,000), 2010-11","Number receiving grant and scholarship aid in income level (110,001 or more), 2010-11","Number living off-campus not with family in all income levels, 2011-12","Number living off-campus with family in all income levels, 2011-12","Number living off-campus not with family in all income levels, 2010-11","Number living off-campus with family in all income levels, 2010-11","Number living arrangement unknown in all income levels, 2010-11"
"164924"," 9724","2267","23"," 9724","2267","23","4700","48","126448435","26904","1347","14","5528849","4105","4071","42","21855135","5368","1419","63","1065","47","32849029","30844","376","17","2115494","5626","369","16","1507811","4086","370","16"," 607683","1642","152"," 7"," 144087"," 948","1053","46","30589448","29050","1103","49","4734166","4292","1103","49","4707366","4268","  9"," 0","  26800"," 2978","1065","1061",,,,"32849029","30844","1028","1022",,,,"29781063","28970"," 894"," 889",,,,"25709133","28757","1191","1187",,,,"28952026","24309","179","7422606","41467","127","4782927","37661","180","6037676","33543","206","5619562","27279","499","5089255","10199","23742","23853","22500","13128","16934","21052","27316","44396","2011","2010","Boston College","SFA","Student Financial Aid","1279","56","1086","1081",,"24964870","22988","149","5755693","38629"," 94","3463600","36847","163","5187127","31823","214","5266904","24612","466","5291546","11355","14205","15987","21011","28222","41479"," 984"," 979","20226524","20555","121","4712467","38946","107","3683662","34427","152","4584563","30162","154","3400848","22083","450","3844984"," 8544","12316","16835","21100","29179","42718","370","173","113"," 77"," 6","  1","281","142"," 85"," 50","  2","  2","224","113"," 83","28"," 0","  0",,,,,
"168148"," 5224","1312","25"," 5224","1312","25","2284","44"," 63823670","27944"," 696","13","2893120","4157","1718","33"," 9299751","5413"," 634","48"," 516","39","14822700","28726","136","10"," 791791","5822","130","10"," 560559","4312","135","10"," 231232","1713","274","21"," 164922"," 602"," 512","39","13865987","27082"," 420","32","2414743","5749"," 411","31","1640165","3991","147","11"," 774578"," 5269"," 516"," 516",,,,"14822700","28726"," 489"," 489",,,,"13875828","28376"," 506"," 506",,,,"14514838","28685"," 520"," 520",,,,"13453148","25871"," 74","3249971","43919"," 45","1933024","42956"," 75","2840353","37871"," 90","2446800","27187","236","2983000","12640","26274","24754","22715","11081","12044","17129","27813","42360","2011","2010","Tufts University","SFA","Student Financial Aid"," 589","45"," 531"," 531",,"11976116","22554"," 64","2609748","40777"," 49","1953958","39877"," 66","2086491","31614","124","3141200","25332","228","2184719"," 9582","12353","13253","21516","27798","43548"," 495"," 495","12188588","24623"," 72","3040718","42232"," 57","2282565","40045"," 76","2448494","32217"," 98","2407176","24563","192","2009635","10467"," 9168","11355","19183","26837","40933","130"," 66"," 36"," 26"," 2","  0","134"," 63"," 41"," 27","  3","  0","141"," 67"," 43","28"," 3","  0",,,,,
"179867"," 7138","1624","23"," 7138","1624","23","3664","51"," 86688038","23659"," 527"," 7","1903468","3612","1739","24","12050272","6929"," 902","56"," 772","48","18574321","24060","145"," 9"," 698450","4817"," 92"," 6"," 355641","3866","144"," 9"," 342809","2381","101"," 6"," 193980","1921"," 737","45","17681891","23992"," 384","24","2283794","5947"," 382","24","2058798","5390"," 15"," 1"," 224996","15000"," 772"," 772",,,,"18574321","24060"," 847"," 832",,,,"19601119","23142"," 812"," 785",,,,"19092868","23513"," 502"," 502",,,,"13054304","26005"," 36","2117507","58820"," 37","1940532","52447"," 59","2327402","39447","101","2908348","28796","269","3760515","13980","32870","31391","28951","-1890"," 4483","17483","28134","42950","2011","2010","Washington University in St Louis","SFA","Student Financial Aid"," 816","50"," 545"," 530",,"13458556","24695"," 50","2262637","45253"," 43","1856017","43163"," 72","2428932","33735","120","3122700","26023","260","3788270","14570"," 9280","11370","20798","28510","39963"," 525"," 499","12212517","23262"," 37","1254855","33915"," 52","2093326","40256"," 80","2704984","33812","129","3259997","25271","227","2899355","12772","18549","12208","18652","27193","39692"," 92"," 34"," 33"," 22"," 3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 0"," 0","  0",,,,,
"182670"," 4248","1136","27"," 4248","1136","27","2439","57"," 80598262","33046"," 697","16","2730232","3917","1116","26"," 5812713","5209"," 650","57"," 534","47","18461534","34572","191","17","1183634","6197","143","13"," 563763","3942","191","17"," 619871","3245"," 12"," 1","   7199"," 600"," 503","44","17270701","34335"," 322","28","1773347","5507"," 210","18","1032203","4915","162","14"," 741144"," 4575"," 534"," 534",,,,"18461534","34572"," 606"," 606",,,,"20393700","33653"," 559"," 559",,,,"17649718","31574"," 406"," 406",,,,"12923033","31830"," 37","1746128","47193"," 42","2075498","49417"," 62","2916641","47043"," 62","2259641","36446","203","3925125","19336","20814","19320","18973"," 8193"," 5969"," 8343","18940","36050","2011","2010","Dartmouth College","SFA","Student Financial Aid"," 582","51"," 453"," 453",,"14717513","32489"," 44","2150566","48877"," 55","2584870","46998"," 73","3188100","43673","102","3703893","36313","179","3090084","17263"," 4096"," 5975"," 9300","16660","35710"," 396"," 396","12072109","30485"," 57","2564716","44995"," 45","1978716","43971"," 58","2513472","43336"," 64","2147919","33561","172","2867286","16670"," 5552"," 6576"," 7211","16986","33877","359"," 37"," 42"," 62","60","158","411"," 44"," 55"," 72","101","139","365"," 56"," 45","58","64","142",,,,,
"190150"," 7940","1401","18"," 7940","1401","18","3963","50","127476934","32167","1189","15","5029666","4230","1576","20","14646664","9294"," 857","61"," 748","53","28130807","37608","257","18","1817608","7072","257","18","1109608","4318","242","17"," 708000","2926","117"," 8"," 419585","3586"," 731","52","25893614","35422"," 234","17","1686645","7208"," 210","15","1165780","5551"," 38"," 3"," 520865","13707"," 748"," 738",,,,"28130807","37608"," 788"," 778",,,,"28400041","36041"," 647"," 641",,,,"21528485","33274"," 532"," 529",,,,"19686461","37005"," 54","2721832","50404"," 89","4677600","52557"," 91","4322147","47496"," 98","3997837","40794","200","3967045","19835","19073","18253","18132"," 6277"," 4124"," 9185","15887","36846","2011","2010","Columbia University in the City of New York","SFA","Student Financial Aid"," 793","57"," 417"," 412",,"15908916","38151"," 92","4398772","47813"," 74","3677225","49692"," 79","3657722","46300"," 55","1880416","34189","117","2294781","19614"," 6481"," 4602"," 7994","20105","34680"," 394"," 389","11840712","30053"," 90","4188271","46536"," 77","3582379","46524"," 35","1249946","35713"," 39","1053610","27016","153","1766506","11546"," 4870"," 4882","15693","24390","39860","256"," 50"," 88"," 71","28"," 19","250"," 86"," 72"," 57"," 11"," 24","202"," 86"," 70","19","11"," 16",,,,,
"190415","13935","3179","23","13935","3179","23","8181","59","232865157","28464","2362","17","9611185","4069","4450","32","20910037","4699","2113","66","1755","55","53353666","30401","470","15","2735384","5820","468","15","1939136","4143","382","12"," 796248","2084","498","16","1161874","2333","1620","51","49456408","30529","1018","32","5620869","5521"," 976","31","3893614","3989","217"," 7","1727255"," 7960","1755","1450",,,,"53353666","30401","1789","1782",,,,"53450800","29877","1575","1570",,,,"38153603","24225","1476","1474",,,,"43429750","29424","171","7938281","46423","157","7126289","45390","238","9794564","41154","278","8959439","32228","632","9611177","15208","24249","22537","26152"," 8244"," 9277","13513","22439","39459","2011","2010","Cornell University","SFA","Student Financial Aid","1886","59","1457","1449",,"42147463","28928","194","8302386","42796","166","7103402","42792","233","9294822","39892","289","8958903","31000","575","8487950","14762"," 9610"," 9614","12514","21406","37644","1315","1312","31712667","24116","150","5982867","39886","175","6608815","37765","223","7430008","33318","283","7065850","24968","484","4625127"," 9556","10489","12610","17057","25407","40819","468","160","145","131","24","  8","467","179","154","109"," 21","  4","343","133","132","65"," 8","  5",,,,,
"198419"," 6697","1752","26"," 6697","1752","26","3947","59","124350340","31505"," 906","14","3890598","4294","2296","34"," 8611943","3751","1078","62"," 943","54","30431153","32271","332","19","2370958","7141","232","13"," 995097","4289","298","17","1375861","4617","192","11"," 602536","3138"," 822","47","27457659","33403"," 616","35","2556680","4150"," 608","35","2497380","4108","  8"," 0","  59300"," 7413"," 943"," 943",,,,"30431153","32271"," 941"," 941",,,,"30290456","32190"," 861"," 861",,,,"24499569","28455"," 756"," 756",,,,"21913711","28986","127","5981799","47101"," 70","3297505","47107","105","4117340","39213","134","4186847","31245","320","4330220","13532","22879","20845","22519"," 8049"," 8043","15937","23905","41618","2011","2010","Duke University","SFA","Student Financial Aid","1063","61"," 723"," 723",,"21653993","29950","106","4816521","45439"," 87","4152589","47731"," 90","3521109","39123","150","4829308","32195","290","4334466","14946"," 7596"," 5304","13912","20840","38089"," 556"," 556","13192413","23727"," 73","3048067","41754"," 68","2903384","42697"," 78","2695325","34555","110","2534339","23039","227","2011298"," 8860"," 9220"," 8277","16419","27935","42114","232","115"," 65"," 48"," 4","  0","221"," 98"," 79"," 35","  9","  0","149"," 65"," 63","20"," 1","  0",,,,,
"215062","11940","2370","20","11940","2370","20","6362","53","170927394","26867","1563","13","6364972","4072","3239","27","20613027","6364","1487","63","1147","48","39752953","34658","414","17","2696378","6513","371","16","1554555","4190","412","17","1141823","2771","145"," 6"," 322657","2225","1141","48","36733918","32194"," 702","30","3380555","4816"," 675","28","3288618","4872"," 27"," 1","  91937"," 3405","1147","1147",,,,"39752953","34658","1149","1149",,,,"36215877","31519","1050","1050",,,,"31802204","30288","1037","1037",,,,"32906290","31732","117","5700373","48721","127","5919147","46607","180","7544883","41916","165","5720198","34668","448","8021689","17906","20592","21731","21011"," 6529"," 8643","13334","20582","37344","2011","2010","University of Pennsylvania","SFA","Student Financial Aid","1226","52","1033","1033",,"29599648","28654"," 81","3803386","46955","127","5855765","46108","154","6166874","40045","188","6034201","32097","483","7739422","16024"," 6295"," 7142","13205","21153","37226"," 961"," 961","24310177","25297"," 87","3879784","44595","101","4322228","42794","152","5496359","36160","185","5547601","29987","436","5064205","11615"," 6704"," 8505","15139","21312","39684","414","113","121","122","42"," 16","333"," 74","121"," 92"," 32"," 14","284"," 82"," 94","83","17","  8",,,,,
"217156"," 6318","1499","24"," 6318","1499","24","3206","51"," 94704437","29540"," 978","15","4394714","4494","1606","25","10157131","6324"," 955","64"," 735","49","23246187","31627","257","17","1585889","6171","257","17","1110301","4320","226","15"," 475588","2104"," 68"," 5","  40184"," 591"," 691","46","21620114","31288"," 364","24","2352751","6464"," 341","23","1966655","5767"," 23"," 2"," 386096","16787"," 735"," 735",,,,"23246187","31627"," 618"," 618",,,,"17893248","28953"," 699"," 699",,,,"20173045","28860"," 531"," 531",,,,"16749632","31544"," 56","2761591","49314"," 72","3444444","47840"," 87","3978374","45728"," 83","2876224","34653","233","3688999","15833","22743","23077","21700"," 5056"," 6530"," 8642","19717","38537","2011","2010","Brown University","SFA","Student Financial Aid"," 779","52"," 495"," 495",,"13240542","26749"," 61","2821802","46259"," 61","2875923","47146"," 70","2742371","39177"," 72","2252757","31288","231","2547689","11029"," 5771"," 4884","12853","20742","41001"," 524"," 524","12800751","24429"," 71","3182772","44828"," 64","2770233","43285"," 42","1666312","39674"," 84","2495086","29703","263","2686348","10214"," 5732"," 7275","10886","20857","40346","257"," 56"," 71"," 77","33"," 20","198"," 60"," 61"," 48"," 21","  8","185"," 70"," 60","23","15"," 17",,,,,
"131496"," 7590","1596","21"," 7590","1596","21","3467","46","103824227","29946","1052","14","4278805","4067","2288","30","13289518"," 5808"," 897","56"," 753","47","24195050","32132","259","16","1664090","6425","254","16","1087118","4280","107"," 7","576972","5392"," 27"," 2","  29112","1078"," 744","47","22501848","30244"," 436","27","2806431","6437","423","27","1625173","3842"," 54"," 3","1181258","21875"," 753"," 753",,,,"24195050","32132"," 804"," 804",,,,"24090927","29964"," 754"," 754",,,,"21018498","27876"," 615"," 615",,,,"20064280","32625","120","5880414","49003"," 67","3091441","46141"," 98"," 4163594","42486"," 92","3137645","34105","238"," 3791186","15929","25993","26521","27078"," 9122","11984","15639","24020","42196","2012","2011","Georgetown University","SFA","Student Financial Aid"," 799","50"," 638"," 638",,"19460907","30503"," 97","4450583","45882"," 62","2738895","44176","129","5082042","39396","115","3615593","31440","235","3573794","15208","10603","12309","17089","25045","41277"," 594"," 594","16437942","27673"," 92","4119817","44781"," 59","2588622","43875"," 93","3377707","36319","118","3296297","27935","232","3055499","13170","10173","11079","18635","27019","41784"," 254","118"," 60"," 62"," 10","  4","227"," 92"," 57"," 62","11"," 5","190"," 92"," 50"," 31","13"," 4",,,,,
"147767"," 9466","2107","22"," 9466","2107","22","5069","54","136194941","26868","1303","14","4924757","3780","3344","35","19803890"," 5922","1358","64","1154","55","34575057","29961","303","14","1896502","6259","303","14","1276102","4212","295","14","620400","2103","129"," 6"," 606534","4702","1146","54","32072021","27986"," 752","36","4575094","6084","744","35","3672455","4936"," 55"," 3"," 902639","16412","1154","1146"," 4"," 4"," 0","34575057","29961","1193","1159"," 0"," 0"," 34","34946085","29293","1054","1051"," 0"," 0"," 3","27471419","26064"," 977"," 972"," 2"," 3"," 0","28813443","29492","142","6133878","43196"," 93","4099910","44085","164"," 6275236","38264","192","5803004","30224","386"," 6501415","16843","28868","27113","27919","15633","14744","20565","28605","41986","2012","2011","Northwestern University","SFA","Student Financial Aid","1245","59","1060","1037","23","29955486","28260","150","6184802","41232","110","4396743","39970","183","6985075","38170","239","7105458","29730","378","5283408","13977","15174","16436","18236","26676","42429","1038","1035","25587336","24651","129","4825498","37407","103","3955589","38404","180","6026523","33481","202","5159905","25544","424","5619821","13254","16576","15579","20502","28439","40729"," 882","140"," 93","161","181","307","309","139"," 93"," 69"," 8"," 0","262","121"," 87"," 51"," 3"," 0"," 0"," 0"," 0"," 0"," 3"
"162928"," 5980","1362","23"," 5980","1362","23","3162","53"," 89516833","28310"," 806","13","3244869","4026","2454","41","16649856"," 6785"," 824","60"," 655","48","22577034","34469","179","13"," 922275","5152","174","13"," 710530","4084","177","13","211745","1196"," 49"," 4"," 155150","3166"," 636","47","21499609","33804"," 459","34","2973326","6478","446","33","1988902","4459"," 57"," 4"," 984424","17271"," 655"," 646"," 4"," 5"," 0","22577034","34469"," 699"," 699"," 0"," 0","  0","20687046","29595"," 609"," 605"," 0"," 0"," 4","15790986","25929"," 643"," 635"," 3"," 5"," 0","19049236","29626"," 71","3214482","45274"," 73","3270427","44800"," 85"," 3720180","43767","122","4124691","33809","292"," 4719456","16163","22973","25795","27461","12168","12642","13675","23633","41279","2012","2011","Johns Hopkins University","SFA","Student Financial Aid"," 742","54"," 740"," 740"," 0","18934064","25587"," 71","2966299","41779"," 58","2648946","45671","104","4111710","39536","151","4227669","27998","356","4979440","13987","13611"," 9719","15854","27392","41403"," 642"," 637","14024448","21845"," 63","2418933","38396"," 50","2008697","40174"," 86","3001031","34896","116","2851440","24581","327","3744347","11451","14994","13216","18494","28809","41939"," 542"," 67"," 73"," 82","114","206","204"," 65"," 55"," 46","13","25","159"," 58"," 44"," 36"," 5","16"," 0"," 0"," 0"," 0"," 5"
"164924"," 9695","2285","24"," 9695","2285","24","4665","48","128904997","27632","1297","13","5365903","4137","4031","42","23044134"," 5717","1326","58"," 975","43","30961274","31755","291","13","1618535","5562","283","12","1203820","4254","285","12","414715","1455","105"," 5"," 131376","1251"," 964","42","29211363","30302"," 987","43","4548443","4608","987","43","4528443","4588","  6"," 0","  20000"," 3333"," 975"," 972"," 3"," 0"," 0","30961274","31755","1065","1061"," 4"," 0","  0","32849029","30844","1028","1022"," 4"," 2"," 0","29781063","28970","1055","1053"," 2"," 0"," 0","25281892","23964","161","6624150","41144"," 82","3090277","37686","143"," 4898125","34253","187","5133520","27452","482"," 5535820","11485","24941","23742","23853","15564","19022","22455","29256","45223","2012","2011","Boston College","SFA","Student Financial Aid","1179","52","1191","1187"," 0","28952026","24309","179","7422606","41467","127","4782927","37661","180","6037676","33543","206","5619562","27279","499","5089255","10199","13128","16934","21052","27316","44396","1086","1081","24964870","22988","149","5755693","38629"," 94","3463600","36847","163","5187127","31823","214","5266904","24612","466","5291546","11355","14205","15987","21011","28222","41479"," 828","157"," 80","136","172","283","370","173","113"," 77"," 6"," 1","281","142"," 85"," 50"," 2"," 2"," 1"," 3"," 2"," 3"," 0"
"168148"," 5194","1315","25"," 5194","1315","25","2238","43"," 64131749","28656"," 628","12","2595449","4133","1624","31"," 8886366"," 5472"," 662","50"," 551","42","16020105","29075","144","11"," 805360","5593","143","11"," 623775","4362","144","11","181585","1261"," 48"," 4"," 108730","2265"," 550","42","15106015","27465"," 398","30","2476874","6223","393","30","1661878","4229","113"," 9"," 814996"," 7212"," 551"," 549"," 2"," 0"," 0","16020105","29075"," 516"," 516"," 0"," 0","  0","14822700","28726"," 489"," 489"," 0"," 0"," 0","13875828","28376"," 525"," 523"," 2"," 0"," 0","14551305","27717"," 71","3255885","45858"," 56","2480105","44288"," 72"," 2738365","38033"," 98","2908200","29676","228"," 3168750","13898","27525","26274","24754","10742","12312","18567","26924","42702","2012","2011","Tufts University","SFA","Student Financial Aid"," 614","47"," 520"," 520"," 0","13453148","25871"," 74","3249971","43919"," 45","1933024","42956"," 75","2840353","37871"," 90","2446800","27187","236","2983000","12640","11081","12044","17129","27813","42360"," 531"," 531","11976116","22554"," 64","2609748","40777"," 49","1953958","39877"," 66","2086491","31614","124","3141200","25332","228","2184719"," 9582","12353","13253","21516","27798","43548"," 464"," 71"," 55"," 70"," 93","175","130"," 66"," 36"," 26"," 2"," 0","134"," 63"," 41"," 27"," 3"," 0"," 0"," 0"," 0"," 0"," 0"
"179867"," 7239","1477","20"," 7239","1477","20","3624","50"," 87163867","24052"," 538"," 7","1877122","3489","1700","23","11872401"," 6984"," 858","58"," 716","48","18739929","26173"," 97"," 7"," 519682","5358"," 96"," 6"," 341940","3562"," 49"," 3","177742","3627"," 88"," 6"," 195495","2222"," 691","47","18024752","26085"," 343","23","2062437","6013","342","23","1917761","5607","  7"," 0"," 144676","20668"," 716"," 716"," 0"," 0"," 0","18739929","26173"," 772"," 772"," 0"," 0","  0","18574321","24060"," 847"," 832"," 0"," 0","15","19601119","23142"," 468"," 468"," 0"," 0"," 0","13457606","28756"," 40","2091499","52287"," 26","1394238","53625"," 60"," 2789142","46486"," 97","3247507","33479","245"," 3935220","16062","32728","32870","31391"," 6614"," 5276","12415","25422","42839","2012","2011","Washington University in St Louis","SFA","Student Financial Aid"," 751","51"," 502"," 502"," 0","13054304","26005"," 36","2117507","58820"," 37","1940532","52447"," 59","2327402","39447","101","2908348","28796","269","3760515","13980","-1890"," 4483","17483","28134","42950"," 545"," 530","13458556","24695"," 50","2262637","45253"," 43","1856017","43163"," 72","2428932","33735","120","3122700","26023","260","3788270","14570"," 9280","11370","20798","28510","39963"," 421"," 38"," 26"," 60"," 95","202"," 92"," 34"," 33"," 22"," 3"," 0","  0","  0","  0","  0"," 0"," 0"," 0"," 0"," 0"," 0","15"
